,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2020-05-10,0,0,0,0,0,0,0,0,0,0
2020-05-11,0,0,0,0,0,0,0,0,0,0
2020-05-12,0,0,0,0,0,0,0,0,0,0
2020-05-13,0,0,0,0,0,0,0,0,0,0
2020-05-14,0,0,0,0,0,0,0,0,0,0
2020-05-15,0,0,0,0,0,0,0,0,0,0
2020-05-16,0,0,0,0,0,0,0,0,0,0
2020-05-17,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,0,0,0,0,0,0
2020-05-19,0,0,0,0,0,0,0,0,0,0
2020-05-20,0,0,0,0,0,0,0,0,0,0
2020-05-21,0,0,0,0,0,0,0,0,0,0
2020-05-22,0,0,0,0,0,0,0,0,0,0
2020-05-23,0,0,0,0,0,0,0,0,0,0
2020-05-24,0,0,0,0,0,0,0,0,0,0
2020-05-25,0,0,0,0,0,0,0,0,0,0
2020-05-26,0,0,0,0,0,0,0,0,0,0
2020-05-27,0,0,0,0,0,0,0,0,0,0
2020-05-28,0,0,0,0,0,0,0,0,0,0
2020-05-29,0,0,0,0,0,0,0,0,0,0
2020-05-30,0,0,0,0,0,0,0,0,0,0
2020-05-31,0,0,0,0,0,0,0,0,0,0
2020-06-01,0,0,0,0,0,0,0,0,0,0
2020-06-02,0,0,0,0,0,0,0,0,0,0
2020-06-03,0,0,0,0,0,0,0,0,0,0
2020-06-04,0,0,0,0,0,0,0,0,0,0
2020-06-05,0,0,0,0,0,0,0,0,0,0
2020-06-06,0,0,0,0,0,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,0,0,0,0
2020-06-08,0,0,0,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,0,0,0,0,0,0
2020-06-10,0,0,0,0,0,0,0,0,0,0
2020-06-11,0,0,0,0,0,0,0,0,0,0
2020-06-12,0,0,0,0,0,0,0,0,0,0
2020-06-13,0,0,0,0,0,0,0,0,0,0
2020-06-14,0,0,0,0,0,0,0,0,0,0
2020-06-15,0,0,0,0,0,0,0,0,0,0
2020-06-16,0,0,0,0,0,0,0,0,0,0
2020-06-17,0,0,0,0,0,0,0,0,0,0
2020-06-18,0,0,0,0,0,0,0,0,0,0
2020-06-19,0,0,0,0,0,0,0,0,0,0
2020-06-20,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,0,0,0,0,0,0,0
2020-06-23,0,0,0,0,0,0,0,0,0,0
2020-06-24,0,0,0,0,0,0,0,0,0,0
2020-06-25,0,0,0,0,0,0,0,0,0,0
2020-06-26,0,0,0,0,0,0,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0,0,0
2020-06-28,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,0,0,0,0
2020-06-30,0,0,0,0,0,0,0,0,0,0
2020-07-01,55,7,5,17,3,10,6,2,4,1
2020-07-02,112,14,8,36,13,16,10,6,8,1
2020-07-03,153,21,16,49,14,19,15,9,8,2
2020-07-04,184,23,25,51,19,21,23,11,9,2
2020-07-05,218,27,38,54,22,21,27,15,12,2
2020-07-06,246,33,44,54,24,21,33,19,16,2
2020-07-07,300,39,49,76,26,31,39,21,17,2
2020-07-08,359,46,51,94,44,34,42,27,18,3
2020-07-09,406,52,55,115,48,39,46,29,19,3
2020-07-10,433,58,59,125,49,39,50,30,20,3
2020-07-11,452,64,65,127,51,39,51,32,20,3
2020-07-12,483,66,70,131,55,43,57,37,21,3
2020-07-13,520,69,70,143,58,49,63,42,23,3
2020-07-14,578,74,81,177,59,50,65,45,23,4
2020-07-15,608,78,89,183,61,54,67,48,24,4
2020-07-16,639,82,90,199,63,55,70,52,24,4
2020-07-17,676,83,93,221,64,57,73,54,27,4
2020-07-18,691,85,96,223,64,58,78,56,27,4
2020-07-19,708,87,101,224,65,59,81,58,29,4
2020-07-20,738,91,105,240,68,59,84,58,29,4
2020-07-21,779,95,112,258,68,60,88,63,30,5
2020-07-22,809,99,117,273,68,61,91,64,30,6
2020-07-23,846,103,120,293,69,66,93,64,32,6
2020-07-24,870,107,123,302,70,68,96,66,32,6
2020-07-25,884,110,127,303,70,68,102,66,32,6
2020-07-26,905,113,131,303,72,71,108,69,32,6
2020-07-27,949,117,135,328,75,74,110,69,35,6
2020-07-28,987,122,137,347,79,76,113,71,35,7
2020-07-29,1017,127,138,355,83,79,120,72,36,7
2020-07-30,1039,131,141,364,85,79,121,73,38,7
2020-07-31,1054,134,141,372,85,79,124,73,39,7
2020-08-01,1072,137,142,373,89,79,130,76,39,7
2020-08-02,1092,139,146,374,89,84,135,78,40,7
2020-08-03,1115,143,147,382,91,84,136,82,43,7
2020-08-04,1143,147,147,394,93,85,143,84,43,7
2020-08-05,1168,152,151,399,100,87,144,84,44,7
2020-08-06,1192,156,151,413,100,87,147,87,44,7
2020-08-07,1204,159,155,413,102,88,148,87,44,8
2020-08-08,1216,161,156,413,104,90,150,90,44,8
2020-08-09,1237,163,162,415,109,91,152,93,44,8
2020-08-10,1257,167,162,422,112,94,152,96,44,8
2020-08-11,1284,173,167,430,113,94,153,101,45,8
2020-08-12,1308,178,171,439,114,95,156,102,45,8
2020-08-13,1327,183,174,441,114,99,158,103,47,8
2020-08-14,1353,188,175,459,115,99,158,104,47,8
2020-08-15,1360,190,175,460,115,99,161,105,47,8
2020-08-16,1373,192,180,461,116,99,163,107,47,8
2020-08-17,1397,197,184,467,116,100,168,109,47,9
2020-08-18,1411,202,186,469,116,101,169,112,47,9
2020-08-19,1431,206,188,473,120,104,169,114,47,10
2020-08-20,1444,211,190,474,122,104,171,115,47,10
2020-08-21,1471,216,191,487,123,104,173,120,47,10
2020-08-22,1477,218,191,488,123,107,173,120,47,10
2020-08-23,1488,219,191,489,124,107,174,126,48,10
2020-08-24,1505,222,191,496,126,107,177,128,48,10
2020-08-25,1525,227,193,503,126,107,180,131,48,10
2020-08-26,1546,233,196,508,127,108,182,134,48,10
2020-08-27,1566,237,197,516,127,110,184,135,49,11
2020-08-28,1577,241,197,519,127,110,185,138,49,11
2020-08-29,1586,244,197,520,127,110,186,141,50,11
2020-08-30,1604,245,199,522,132,112,188,145,50,11
2020-08-31,1627,247,200,530,137,115,188,149,50,11
2020-09-01,1648,250,201,537,140,116,192,151,50,11
2020-09-02,1661,253,202,540,141,116,194,154,50,11
2020-09-03,1672,256,202,542,141,117,194,159,50,11
2020-09-04,1682,259,202,546,142,118,195,159,50,11
2020-09-05,1687,262,202,546,144,118,195,159,50,11
2020-09-06,1689,264,202,546,144,118,195,159,50,11
2020-09-07,1704,266,204,554,144,118,196,160,51,11
2020-09-08,1716,269,204,558,145,118,200,160,51,11
2020-09-09,1733,271,205,565,149,119,200,161,52,11
2020-09-10,1743,274,206,567,149,121,201,162,52,11
2020-09-11,1757,277,206,574,150,124,201,162,52,11
2020-09-12,1762,279,206,575,151,125,201,162,52,11
2020-09-13,1770,280,207,578,152,127,201,162,52,11
2020-09-14,1778,280,207,580,153,130,201,164,52,11
2020-09-15,1791,284,207,584,157,131,201,164,52,11
2020-09-16,1803,286,207,586,160,134,202,165,52,11
2020-09-17,1823,288,207,601,161,135,202,166,52,11
2020-09-18,1829,290,207,602,162,135,203,167,52,11
2020-09-19,1834,292,207,602,162,137,203,167,53,11
2020-09-20,1839,293,208,603,164,137,203,167,53,11
2020-09-21,1847,295,209,604,165,138,205,167,53,11
2020-09-22,1856,297,209,605,168,140,206,167,53,11
2020-09-23,1863,299,209,609,168,141,206,167,53,11
2020-09-24,1871,301,210,610,169,141,207,169,53,11
2020-09-25,1871,301,210,610,169,141,207,169,53,11
2020-09-26,1871,301,210,610,169,141,207,169,53,11
2020-09-27,1871,301,210,610,169,141,207,169,53,11
2020-09-28,1871,301,210,610,169,141,207,169,53,11
2020-09-29,1871,301,210,610,169,141,207,169,53,11
2020-09-30,1871,301,210,610,169,141,207,169,53,11
2020-10-01,1871,301,210,610,169,141,207,169,53,11
2020-10-02,1871,301,210,610,169,141,207,169,53,11
2020-10-03,1871,301,210,610,169,141,207,169,53,11
2020-10-04,1871,301,210,610,169,141,207,169,53,11
2020-10-05,1871,301,210,610,169,141,207,169,53,11
2020-10-06,1871,301,210,610,169,141,207,169,53,11
2020-10-07,1871,301,210,610,169,141,207,169,53,11
2020-10-08,1871,301,210,610,169,141,207,169,53,11
2020-10-09,1871,301,210,610,169,141,207,169,53,11
2020-10-10,1871,301,210,610,169,141,207,169,53,11
2020-10-11,1871,301,210,610,169,141,207,169,53,11
2020-10-12,1871,301,210,610,169,141,207,169,53,11
2020-10-13,1871,301,210,610,169,141,207,169,53,11
2020-10-14,1871,301,210,610,169,141,207,169,53,11
2020-10-15,1871,301,210,610,169,141,207,169,53,11
2020-10-16,1871,301,210,610,169,141,207,169,53,11
2020-10-17,1871,301,210,610,169,141,207,169,53,11
2020-10-18,1871,301,210,610,169,141,207,169,53,11
2020-10-19,1871,301,210,610,169,141,207,169,53,11
2020-10-20,1871,301,210,610,169,141,207,169,53,11
2020-10-21,1871,301,210,610,169,141,207,169,53,11
2020-10-22,1871,301,210,610,169,141,207,169,53,11
2020-10-23,1871,301,210,610,169,141,207,169,53,11
2020-10-24,1871,301,210,610,169,141,207,169,53,11
2020-10-25,1871,301,210,610,169,141,207,169,53,11
2020-10-26,1871,301,210,610,169,141,207,169,53,11
2020-10-27,1871,301,210,610,169,141,207,169,53,11
2020-10-28,1871,301,210,610,169,141,207,169,53,11
2020-10-29,1871,301,210,610,169,141,207,169,53,11
2020-10-30,1871,301,210,610,169,141,207,169,53,11
2020-10-31,1871,301,210,610,169,141,207,169,53,11
2020-11-01,1871,301,210,610,169,141,207,169,53,11
2020-11-02,1871,301,210,610,169,141,207,169,53,11
2020-11-03,1871,301,210,610,169,141,207,169,53,11
2020-11-04,1871,301,210,610,169,141,207,169,53,11
2020-11-05,1871,301,210,610,169,141,207,169,53,11
2020-11-06,1871,301,210,610,169,141,207,169,53,11
2020-11-07,1871,301,210,610,169,141,207,169,53,11
2020-11-08,1871,301,210,610,169,141,207,169,53,11
2020-11-09,1871,301,210,610,169,141,207,169,53,11
2020-11-10,1871,301,210,610,169,141,207,169,53,11
2020-11-11,1871,301,210,610,169,141,207,169,53,11
2020-11-12,1871,301,210,610,169,141,207,169,53,11
2020-11-13,1871,301,210,610,169,141,207,169,53,11
2020-11-14,1871,301,210,610,169,141,207,169,53,11
2020-11-15,1871,301,210,610,169,141,207,169,53,11
2020-11-16,1871,301,210,610,169,141,207,169,53,11
2020-11-17,1871,301,210,610,169,141,207,169,53,11
2020-11-18,1871,301,210,610,169,141,207,169,53,11
2020-11-19,1871,301,210,610,169,141,207,169,53,11
2020-11-20,1871,301,210,610,169,141,207,169,53,11
2020-11-21,1871,301,210,610,169,141,207,169,53,11
2020-11-22,1871,301,210,610,169,141,207,169,53,11
2020-11-23,1871,301,210,610,169,141,207,169,53,11
2020-11-24,1871,301,210,610,169,141,207,169,53,11
2020-11-25,1871,301,210,610,169,141,207,169,53,11
2020-11-26,1871,301,210,610,169,141,207,169,53,11
2020-11-27,1871,301,210,610,169,141,207,169,53,11
2020-11-28,1871,301,210,610,169,141,207,169,53,11
2020-11-29,1871,301,210,610,169,141,207,169,53,11
2020-11-30,1871,301,210,610,169,141,207,169,53,11
2020-12-01,1871,301,210,610,169,141,207,169,53,11
2020-12-02,1871,301,210,610,169,141,207,169,53,11
2020-12-03,1871,301,210,610,169,141,207,169,53,11
2020-12-04,1871,301,210,610,169,141,207,169,53,11
2020-12-05,1871,301,210,610,169,141,207,169,53,11
2020-12-06,1871,301,210,610,169,141,207,169,53,11
2020-12-07,1871,301,210,610,169,141,207,169,53,11
2020-12-08,1871,301,210,610,169,141,207,169,53,11
2020-12-09,1871,301,210,610,169,141,207,169,53,11
2020-12-10,1871,301,210,610,169,141,207,169,53,11
2020-12-11,1871,301,210,610,169,141,207,169,53,11
2020-12-12,1871,301,210,610,169,141,207,169,53,11
2020-12-13,1871,301,210,610,169,141,207,169,53,11
2020-12-14,1871,301,210,610,169,141,207,169,53,11
2020-12-15,1871,301,210,610,169,141,207,169,53,11
2020-12-16,1871,301,210,610,169,141,207,169,53,11
2020-12-17,1871,301,210,610,169,141,207,169,53,11
2020-12-18,1871,301,210,610,169,141,207,169,53,11
2020-12-19,1871,301,210,610,169,141,207,169,53,11
2020-12-20,1871,301,210,610,169,141,207,169,53,11
2020-12-21,1871,301,210,610,169,141,207,169,53,11
2020-12-22,1871,301,210,610,169,141,207,169,53,11
2020-12-23,1871,301,210,610,169,141,207,169,53,11
2020-12-24,1871,301,210,610,169,141,207,169,53,11
2020-12-25,1871,301,210,610,169,141,207,169,53,11
2020-12-26,1871,301,210,610,169,141,207,169,53,11
2020-12-27,1871,301,210,610,169,141,207,169,53,11
2020-12-28,1871,301,210,610,169,141,207,169,53,11
2020-12-29,1871,301,210,610,169,141,207,169,53,11
2020-12-30,1871,301,210,610,169,141,207,169,53,11
2020-12-31,1871,301,210,610,169,141,207,169,53,11
2021-01-01,1871,301,210,610,169,141,207,169,53,11
2021-01-02,1871,301,210,610,169,141,207,169,53,11
2021-01-03,1871,301,210,610,169,141,207,169,53,11
2021-01-04,1871,301,210,610,169,141,207,169,53,11
2021-01-05,1871,301,210,610,169,141,207,169,53,11
2021-01-06,1871,301,210,610,169,141,207,169,53,11
2021-01-07,1871,301,210,610,169,141,207,169,53,11
2021-01-08,1871,301,210,610,169,141,207,169,53,11
2021-01-09,1871,301,210,610,169,141,207,169,53,11
2021-01-10,1871,301,210,610,169,141,207,169,53,11
2021-01-11,1871,301,210,610,169,141,207,169,53,11
2021-01-12,1871,301,210,610,169,141,207,169,53,11
2021-01-13,1871,301,210,610,169,141,207,169,53,11
2021-01-14,1871,301,210,610,169,141,207,169,53,11
2021-01-15,1871,301,210,610,169,141,207,169,53,11
2021-01-16,1871,301,210,610,169,141,207,169,53,11
2021-01-17,1871,301,210,610,169,141,207,169,53,11
2021-01-18,1871,301,210,610,169,141,207,169,53,11
2021-01-19,1871,301,210,610,169,141,207,169,53,11
2021-01-20,1871,301,210,610,169,141,207,169,53,11
2021-01-21,1871,301,210,610,169,141,207,169,53,11
2021-01-22,1871,301,210,610,169,141,207,169,53,11
2021-01-23,1871,301,210,610,169,141,207,169,53,11
2021-01-24,1871,301,210,610,169,141,207,169,53,11
2021-01-25,1871,301,210,610,169,141,207,169,53,11
2021-01-26,1871,301,210,610,169,141,207,169,53,11
2021-01-27,1871,301,210,610,169,141,207,169,53,11
2021-01-28,1871,301,210,610,169,141,207,169,53,11
2021-01-29,1871,301,210,610,169,141,207,169,53,11
2021-01-30,1871,301,210,610,169,141,207,169,53,11
2021-01-31,1871,301,210,610,169,141,207,169,53,11
2021-02-01,1871,301,210,610,169,141,207,169,53,11
2021-02-02,1871,301,210,610,169,141,207,169,53,11
2021-02-03,1871,301,210,610,169,141,207,169,53,11
2021-02-04,1871,301,210,610,169,141,207,169,53,11
2021-02-05,1871,301,210,610,169,141,207,169,53,11
2021-02-06,1871,301,210,610,169,141,207,169,53,11
2021-02-07,1871,301,210,610,169,141,207,169,53,11
2021-02-08,1871,301,210,610,169,141,207,169,53,11
2021-02-09,1871,301,210,610,169,141,207,169,53,11
2021-02-10,1871,301,210,610,169,141,207,169,53,11
2021-02-11,1871,301,210,610,169,141,207,169,53,11
2021-02-12,1871,301,210,610,169,141,207,169,53,11
2021-02-13,1871,301,210,610,169,141,207,169,53,11
2021-02-14,1871,301,210,610,169,141,207,169,53,11
2021-02-15,1871,301,210,610,169,141,207,169,53,11
2021-02-16,1871,301,210,610,169,141,207,169,53,11
2021-02-17,1871,301,210,610,169,141,207,169,53,11
2021-02-18,1871,301,210,610,169,141,207,169,53,11
2021-02-19,1871,301,210,610,169,141,207,169,53,11
2021-02-20,1871,301,210,610,169,141,207,169,53,11
2021-02-21,1871,301,210,610,169,141,207,169,53,11
2021-02-22,1871,301,210,610,169,141,207,169,53,11
2021-02-23,1871,301,210,610,169,141,207,169,53,11
2021-02-24,1871,301,210,610,169,141,207,169,53,11
2021-02-25,1871,301,210,610,169,141,207,169,53,11
2021-02-26,1871,301,210,610,169,141,207,169,53,11
2021-02-27,1871,301,210,610,169,141,207,169,53,11
2021-02-28,1871,301,210,610,169,141,207,169,53,11
2021-03-01,1871,301,210,610,169,141,207,169,53,11
2021-03-02,1871,301,210,610,169,141,207,169,53,11
2021-03-03,1871,301,210,610,169,141,207,169,53,11
2021-03-04,1871,301,210,610,169,141,207,169,53,11
2021-03-05,1871,301,210,610,169,141,207,169,53,11
2021-03-06,1871,301,210,610,169,141,207,169,53,11
2021-03-07,1871,301,210,610,169,141,207,169,53,11
2021-03-08,1871,301,210,610,169,141,207,169,53,11
2021-03-09,1871,301,210,610,169,141,207,169,53,11
2021-03-10,1871,301,210,610,169,141,207,169,53,11
2021-03-11,1871,301,210,610,169,141,207,169,53,11
2021-03-12,1871,301,210,610,169,141,207,169,53,11
2021-03-13,1871,301,210,610,169,141,207,169,53,11
2021-03-14,1871,301,210,610,169,141,207,169,53,11
2021-03-15,1871,301,210,610,169,141,207,169,53,11
2021-03-16,1871,301,210,610,169,141,207,169,53,11
2021-03-17,1871,301,210,610,169,141,207,169,53,11
2021-03-18,1871,301,210,610,169,141,207,169,53,11
2021-03-19,1871,301,210,610,169,141,207,169,53,11
2021-03-20,1871,301,210,610,169,141,207,169,53,11
2021-03-21,1871,301,210,610,169,141,207,169,53,11
2021-03-22,1871,301,210,610,169,141,207,169,53,11
2021-03-23,1871,301,210,610,169,141,207,169,53,11
2021-03-24,1871,301,210,610,169,141,207,169,53,11
2021-03-25,1871,301,210,610,169,141,207,169,53,11
2021-03-26,1871,301,210,610,169,141,207,169,53,11
2021-03-27,1871,301,210,610,169,141,207,169,53,11
2021-03-28,1871,301,210,610,169,141,207,169,53,11
2021-03-29,1871,301,210,610,169,141,207,169,53,11
2021-03-30,1871,301,210,610,169,141,207,169,53,11
2021-03-31,1871,301,210,610,169,141,207,169,53,11
2021-04-01,1871,301,210,610,169,141,207,169,53,11
2021-04-02,1871,301,210,610,169,141,207,169,53,11
2021-04-03,1871,301,210,610,169,141,207,169,53,11
2021-04-04,1871,301,210,610,169,141,207,169,53,11
2021-04-05,1871,301,210,610,169,141,207,169,53,11
2021-04-06,1871,301,210,610,169,141,207,169,53,11
2021-04-07,1871,301,210,610,169,141,207,169,53,11
2021-04-08,1871,301,210,610,169,141,207,169,53,11
2021-04-09,1871,301,210,610,169,141,207,169,53,11
2021-04-10,1871,301,210,610,169,141,207,169,53,11
2021-04-11,1871,301,210,610,169,141,207,169,53,11
2021-04-12,1871,301,210,610,169,141,207,169,53,11
2021-04-13,1871,301,210,610,169,141,207,169,53,11
2021-04-14,1871,301,210,610,169,141,207,169,53,11
2021-04-15,1871,301,210,610,169,141,207,169,53,11
2021-04-16,1871,301,210,610,169,141,207,169,53,11
2021-04-17,1871,301,210,610,169,141,207,169,53,11
2021-04-18,1871,301,210,610,169,141,207,169,53,11
2021-04-19,1871,301,210,610,169,141,207,169,53,11
2021-04-20,1871,301,210,610,169,141,207,169,53,11
2021-04-21,1871,301,210,610,169,141,207,169,53,11
2021-04-22,1871,301,210,610,169,141,207,169,53,11
2021-04-23,1871,301,210,610,169,141,207,169,53,11
2021-04-24,1871,301,210,610,169,141,207,169,53,11
2021-04-25,1871,301,210,610,169,141,207,169,53,11
2021-04-26,1871,301,210,610,169,141,207,169,53,11
2021-04-27,1871,301,210,610,169,141,207,169,53,11
2021-04-28,1871,301,210,610,169,141,207,169,53,11
2021-04-29,1871,301,210,610,169,141,207,169,53,11
2021-04-30,1871,301,210,610,169,141,207,169,53,11
2021-05-01,1871,301,210,610,169,141,207,169,53,11
2021-05-02,1871,301,210,610,169,141,207,169,53,11
2021-05-03,1871,301,210,610,169,141,207,169,53,11
2021-05-04,1871,301,210,610,169,141,207,169,53,11
2021-05-05,1871,301,210,610,169,141,207,169,53,11
2021-05-06,1871,301,210,610,169,141,207,169,53,11
2021-05-07,1871,301,210,610,169,141,207,169,53,11
2021-05-08,1871,301,210,610,169,141,207,169,53,11
2021-05-09,1871,301,210,610,169,141,207,169,53,11
2021-05-10,1871,301,210,610,169,141,207,169,53,11
2021-05-11,1871,301,210,610,169,141,207,169,53,11
2021-05-12,1871,301,210,610,169,141,207,169,53,11
2021-05-13,1871,301,210,610,169,141,207,169,53,11
2021-05-14,1871,301,210,610,169,141,207,169,53,11
2021-05-15,1871,301,210,610,169,141,207,169,53,11
2021-05-16,1871,301,210,610,169,141,207,169,53,11
2021-05-17,1871,301,210,610,169,141,207,169,53,11
2021-05-18,1871,301,210,610,169,141,207,169,53,11
2021-05-19,1871,301,210,610,169,141,207,169,53,11
2021-05-20,1871,301,210,610,169,141,207,169,53,11
2021-05-21,1871,301,210,610,169,141,207,169,53,11
2021-05-22,1871,301,210,610,169,141,207,169,53,11
2021-05-23,1871,301,210,610,169,141,207,169,53,11
2021-05-24,1871,301,210,610,169,141,207,169,53,11
2021-05-25,1871,301,210,610,169,141,207,169,53,11
2021-05-26,1871,301,210,610,169,141,207,169,53,11
2021-05-27,1871,301,210,610,169,141,207,169,53,11
2021-05-28,1871,301,210,610,169,141,207,169,53,11
2021-05-29,1871,301,210,610,169,141,207,169,53,11
2021-05-30,1871,301,210,610,169,141,207,169,53,11
2021-05-31,1871,301,210,610,169,141,207,169,53,11
2021-06-01,1871,301,210,610,169,141,207,169,53,11
2021-06-02,1871,301,210,610,169,141,207,169,53,11
2021-06-03,1871,301,210,610,169,141,207,169,53,11
2021-06-04,1871,301,210,610,169,141,207,169,53,11
2021-06-05,1871,301,210,610,169,141,207,169,53,11
2021-06-06,1871,301,210,610,169,141,207,169,53,11
2021-06-07,1871,301,210,610,169,141,207,169,53,11
2021-06-08,1871,301,210,610,169,141,207,169,53,11
2021-06-09,1871,301,210,610,169,141,207,169,53,11
2021-06-10,1871,301,210,610,169,141,207,169,53,11
2021-06-11,1871,301,210,610,169,141,207,169,53,11
2021-06-12,1871,301,210,610,169,141,207,169,53,11
2021-06-13,1871,301,210,610,169,141,207,169,53,11
2021-06-14,1871,301,210,610,169,141,207,169,53,11
2021-06-15,1871,301,210,610,169,141,207,169,53,11
2021-06-16,1871,301,210,610,169,141,207,169,53,11
2021-06-17,1871,301,210,610,169,141,207,169,53,11
2021-06-18,1871,301,210,610,169,141,207,169,53,11
2021-06-19,1871,301,210,610,169,141,207,169,53,11
2021-06-20,1871,301,210,610,169,141,207,169,53,11
2021-06-21,1871,301,210,610,169,141,207,169,53,11
2021-06-22,1871,301,210,610,169,141,207,169,53,11
2021-06-23,1871,301,210,610,169,141,207,169,53,11
2021-06-24,1871,301,210,610,169,141,207,169,53,11
2021-06-25,1871,301,210,610,169,141,207,169,53,11
2021-06-26,1871,301,210,610,169,141,207,169,53,11
2021-06-27,1871,301,210,610,169,141,207,169,53,11
2021-06-28,1871,301,210,610,169,141,207,169,53,11
2021-06-29,1871,301,210,610,169,141,207,169,53,11
2021-06-30,1871,301,210,610,169,141,207,169,53,11
2021-07-01,1871,301,210,610,169,141,207,169,53,11
2021-07-02,1871,301,210,610,169,141,207,169,53,11
2021-07-03,1871,301,210,610,169,141,207,169,53,11
2021-07-04,1871,301,210,610,169,141,207,169,53,11
2021-07-05,1871,301,210,610,169,141,207,169,53,11
2021-07-06,1871,301,210,610,169,141,207,169,53,11
2021-07-07,1871,301,210,610,169,141,207,169,53,11
2021-07-08,1871,301,210,610,169,141,207,169,53,11
2021-07-09,1871,301,210,610,169,141,207,169,53,11
2021-07-10,1871,301,210,610,169,141,207,169,53,11
2021-07-11,1871,301,210,610,169,141,207,169,53,11
2021-07-12,1871,301,210,610,169,141,207,169,53,11
2021-07-13,1871,301,210,610,169,141,207,169,53,11
2021-07-14,1871,301,210,610,169,141,207,169,53,11
2021-07-15,1871,301,210,610,169,141,207,169,53,11
2021-07-16,1871,301,210,610,169,141,207,169,53,11
2021-07-17,1871,301,210,610,169,141,207,169,53,11
2021-07-18,1871,301,210,610,169,141,207,169,53,11
2021-07-19,1871,301,210,610,169,141,207,169,53,11
2021-07-20,1871,301,210,610,169,141,207,169,53,11
2021-07-21,1871,301,210,610,169,141,207,169,53,11
2021-07-22,1871,301,210,610,169,141,207,169,53,11
