cod_ine,fecha,municipio,confirmados,departamento,poblacion
41301,2020-07-22,Totora,1,Oruro,5726
41301,2021-01-17,Totora,2,Oruro,5726
41301,2021-01-22,Totora,1,Oruro,5726
41301,2021-01-30,Totora,1,Oruro,5726
41301,2021-02-11,Totora,3,Oruro,5726
41301,2021-02-13,Totora,1,Oruro,5726
41301,2021-03-11,Totora,1,Oruro,5726
41301,2021-05-25,Totora,1,Oruro,5726
41301,2021-06-23,Totora,1,Oruro,5726
41301,2021-06-26,Totora,1,Oruro,5726
41301,2021-07-01,Totora,6,Oruro,5726
41301,2021-07-21,Totora,1,Oruro,5726
41301,2021-08-14,Totora,3,Oruro,5726
41301,2021-08-21,Totora,1,Oruro,5726
41301,2021-08-25,Totora,1,Oruro,5726
41301,2021-10-10,Totora,1,Oruro,5726
41301,2021-11-22,Totora,1,Oruro,5726
41301,2021-11-23,Totora,1,Oruro,5726
41301,2021-11-24,Totora,1,Oruro,5726
41301,2021-11-25,Totora,2,Oruro,5726
