cod_ine,fecha,municipio,confirmados,departamento,poblacion
20206,2021-02-28,Chua Cocani,1,La Paz,4450
20206,2021-07-25,Chua Cocani,1,La Paz,4450
20206,2021-08-21,Chua Cocani,1,La Paz,4450
20206,2021-09-21,Chua Cocani,1,La Paz,4450
20206,2021-11-14,Chua Cocani,2,La Paz,4450
20206,2021-12-07,Chua Cocani,2,La Paz,4450
20206,2021-12-08,Chua Cocani,1,La Paz,4450
20206,2022-01-07,Chua Cocani,1,La Paz,4450
20206,2022-01-17,Chua Cocani,5,La Paz,4450
20206,2022-01-18,Chua Cocani,3,La Paz,4450
20206,2022-01-19,Chua Cocani,5,La Paz,4450
20206,2022-01-20,Chua Cocani,6,La Paz,4450
20206,2022-01-21,Chua Cocani,6,La Paz,4450
20206,2022-01-22,Chua Cocani,12,La Paz,4450
20206,2022-01-23,Chua Cocani,5,La Paz,4450
20206,2022-01-24,Chua Cocani,2,La Paz,4450
20206,2022-01-25,Chua Cocani,2,La Paz,4450
20206,2022-01-26,Chua Cocani,1,La Paz,4450
20206,2022-01-28,Chua Cocani,7,La Paz,4450
20206,2022-01-29,Chua Cocani,1,La Paz,4450
20206,2022-01-30,Chua Cocani,2,La Paz,4450
20206,2022-02-02,Chua Cocani,12,La Paz,4450
20206,2022-02-09,Chua Cocani,1,La Paz,4450
20206,2022-02-28,Chua Cocani,1,La Paz,4450
